-0.19352,10
-0.1499,10
0.55199,10
0.53781,10
0.19582,10
-0.0058916,10
-0.11449,10
0.49321,10
-0.24123,10
1.489,10
-0.23866,10
0.1077,10
-0.1196,10
0.49677,10
1.4639,10
1.5219,10
-0.167,10
-0.0197,10
2.8891,10
0.5709,10
0.409,10
2.0439,10
0.38324,10
-0.12371,20
-0.18443,20
0.20735,20
3.2187,20
0.014074,20
0.52741,20
0.15252,20
0.19227,20
-0.28906,20
-0.21741,20
-0.12709,20
-0.13146,20
-0.0093685,20
0.76894,20
0.88157,20
0.44003,20
0.596,20
0.082442,20
2.476,20
-0.0001558,20
-0.012818,20
1.1474,20
0.77327,20
0.23569,30
-0.2305,30
-0.20445,30
0.34389,30
0.22265,30
-0.14885,30
0.12861,30
1.1592,30
-0.20992,30
0.39235,30
-0.11506,30
-0.059482,30
0.1522,30
0.92971,30
2.719,30
0.51627,30
0.089801,30
-0.16555,30
2.0915,30
0.85345,30
0.2384,30
1.1614,30
3.0915,30
0.45885,40
0.27516,40
0.35831,40
3.4915,40
0.044133,40
0.0087423,40
-0.01959,40
1.4404,40
0.30041,40
0.035824,40
-0.0041758,40
0.097564,40
0.51318,40
1.4925,40
0.83485,40
0.86154,40
0.50307,40
-0.24413,40
1.4704,40
0.86293,40
-0.096785,40
0.56898,40
0.77391,40
0.83088,50
0.2297,50
2.1368,50
0.65022,50
0.015347,50
0.026436,50
0.034538,50
0.36713,50
-0.23763,50
-0.021075,50
-0.30591,50
-0.14376,50
0.65558,50
6.0025,50
2.2441,50
1.2588,50
0.49642,50
-0.13924,50
3.1486,50
0.51386,50
0.15913,50
-0.23018,50
2.7566,50
2.3261,60
0.30437,60
1.8492,60
4.9596,60
0.051929,60
0.01261,60
-0.019888,60
0.061007,60
-0.21716,60
0.50673,60
-0.22134,60
-0.17036,60
-0.057921,60
5.5898,60
2.1794,60
0.94015,60
0.28095,60
0.05905,60
3.745,60
0.9542,60
0.2701,60
2.6223,60
3.465,60
1.6794,70
0.59137,70
0.99784,70
2.3879,70
0.12038,70
0.34182,70
0.066187,70
0.57545,70
-0.26484,70
0.30663,70
-0.14801,70
-0.19588,70
0.29998,70
5.5006,70
2.1998,70
2.0989,70
0.18196,70
0.0095379,70
2.3975,70
1.7866,70
-0.15478,70
2.7534,70
5.2253,70
0.71462,80
0.42443,80
1.5755,80
3.5502,80
0.17836,80
0.70651,80
0.40506,80
0.7379,80
-0.17532,80
0.66227,80
-0.22133,80
-0.22822,80
0.64529,80
5.5063,80
2.265,80
2.4907,80
0.57172,80
0.11207,80
3.8669,80
2.1883,80
-0.0016883,80
2.0506,80
2.3949,80
