0.59532,10
3.9457,10
1.7731,10
2.9662,10
1.8896,10
0.63925,10
0.065794,10
0.041724,10
0.1348,10
1.2479,10
5.2901,10
2.986,10
-0.12234,10
2.4926,10
2.2117,10
6.9847,10
0.54808,10
2.5416,10
1.4894,10
3.7041,10
0.89757,10
0.45835,10
-0.075415,10
0.31253,20
1.6328,20
1.1469,20
2.0588,20
0.53515,20
-0.040347,20
-0.063523,20
-0.21284,20
0.033907,20
0.58057,20
1.7733,20
1.2418,20
0.68804,20
2.5767,20
2.0022,20
2.8769,20
1.1128,20
2.8008,20
4.7115,20
2.3008,20
0.88798,20
0.58552,20
-0.12264,20
0.93618,30
-0.26775,30
1.6855,30
1.9321,30
0.74906,30
-0.54681,30
0.58739,30
-0.03062,30
0.46983,30
5.0059,30
2.9615,30
2.6472,30
0.34675,30
6.2808,30
2.3379,30
4.8747,30
1.7074,30
1.2386,30
6.4939,30
1.1451,30
0.36063,30
1.9194,30
-0.12869,30
0.37756,40
1.9676,40
0.27015,40
1.7783,40
1.0597,40
-0.29261,40
0.3027,40
-0.16191,40
0.35866,40
1.8371,40
2.4476,40
1.6568,40
0.79777,40
8.583,40
5.7048,40
4.1327,40
4.9859,40
1.8684,40
0.16369,40
3.0301,40
0.17158,40
1.1067,40
-0.16762,40
0.92161,50
3.9204,50
0.83321,50
2.0256,50
0.45536,50
-0.44001,50
0.10013,50
-0.17682,50
0.42376,50
1.5231,50
3.7917,50
1.7245,50
0.46807,50
5.279,50
2.0141,50
4.4917,50
2.0471,50
1.9399,50
1.795,50
1.6424,50
0.83673,50
1.0835,50
-0.030382,50
1.9178,60
2.1029,60
1.6922,60
2.1777,60
0.5737,60
-0.055385,60
0.5149,60
-0.19508,60
0.078573,60
4.3772,60
2.7725,60
2.0573,60
0.23129,60
8.2545,60
1.1049,60
4.673,60
3.7531,60
1.6461,60
5.7051,60
1.7518,60
0.68352,60
0.77354,60
0.06778,60
1.5431,70
6.5052,70
0.379,70
3.6074,70
0.56574,70
-0.42182,70
0.57778,70
-0.17227,70
0.53043,70
2.1865,70
4.1492,70
0.25373,70
0.15749,70
7.8309,70
2.9058,70
6.0222,70
3.5912,70
2.1445,70
4.1693,70
1.7346,70
0.6891,70
1.3139,70
-0.11189,70
1.8497,80
3.0107,80
0.8497,80
3.7231,80
1.0589,80
-0.27268,80
1.2091,80
-0.19244,80
0.22873,80
2.6819,80
5.0365,80
1.2571,80
0.50415,80
10.333,80
3.4007,80
8.3608,80
3.1833,80
1.0875,80
4.6139,80
1.7911,80
1.1225,80
0.85653,80
-0.072157,80
