-0.038677,10
-0.080551,10
0.32428,10
0.022197,10
2.6313,10
0.45042,10
0.10865,10
-0.059898,10
1.333,10
0.26205,10
2.9336,10
1.2596,10
0.00044587,10
0.32142,10
0.78757,10
1.1443,10
1.4455,10
-0.12679,10
2.238,10
0.47189,10
0.084099,10
3.4785,10
3.7538,10
0.69198,20
0.02999,20
0.16259,20
0.54599,20
0.88348,20
0.1139,20
0.4132,20
0.040332,20
0.64941,20
-0.15536,20
2.4048,20
0.30912,20
0.2191,20
3.9524,20
-0.087457,20
2.0233,20
0.61492,20
-0.1651,20
1.0068,20
-0.23375,20
-0.26495,20
3.683,20
0.048829,20
1.0335,30
-0.19819,30
0.50639,30
0.48263,30
2.4683,30
0.21503,30
0.41418,30
0.10497,30
0.66809,30
0.43404,30
4.8452,30
1.1102,30
-0.15287,30
2.6732,30
1.0531,30
0.37381,30
4.5184,30
-0.18497,30
0.82857,30
-0.25373,30
0.12548,30
1.5565,30
4.9262,30
1.3072,40
0.51587,40
-0.041715,40
0.26154,40
1.2278,40
0.48641,40
0.173,40
-0.089399,40
0.54068,40
0.097374,40
1.7712,40
0.39383,40
-0.17221,40
2.706,40
0.89913,40
0.60187,40
4.6325,40
-0.065861,40
1.6709,40
-0.25436,40
-0.087709,40
2.1425,40
2.7425,40
1.2858,50
0.32502,50
0.16917,50
0.76042,50
1.5356,50
0.63107,50
-0.034775,50
-0.11936,50
1.1244,50
-0.03713,50
3.5863,50
0.64432,50
0.22949,50
3.2674,50
1.2736,50
2.5299,50
2.6139,50
0.34814,50
2.435,50
-0.17242,50
0.24203,50
1.5929,50
3.5469,50
5.749,60
0.60152,60
0.20143,60
0.50204,60
1.8471,60
0.16593,60
-0.01669,60
-0.28507,60
0.82584,60
0.49543,60
4.44,60
0.37642,60
0.20326,60
3.0079,60
0.80125,60
2.1115,60
2.4648,60
0.36095,60
1.2836,60
-0.25869,60
0.68326,60
1.1443,60
4.0211,60
3.5754,70
1.1901,70
0.46292,70
0.83507,70
2.0608,70
1.0239,70
0.39087,70
-0.27044,70
1.2821,70
0.22005,70
5.9292,70
-0.095214,70
0.41074,70
4.8303,70
1.7255,70
2.67,70
2.9881,70
0.41532,70
1.8905,70
-0.18757,70
0.86212,70
0.88781,70
7.2234,70
3.325,80
0.8827,80
0.17978,80
1.2407,80
2.9375,80
0.82821,80
0.79689,80
-0.23421,80
0.83903,80
0.80129,80
5.4761,80
0.11058,80
0.24981,80
4.438,80
1.6974,80
2.9309,80
4.1575,80
0.4134,80
1.5461,80
-0.14606,80
0.48034,80
3.0336,80
4.7424,80
